1,5911,3,962999498,4
1,4785,5,963001617,4
1,4786,5,963008035,4
1,4779,4,963018360,4
1,4776,5,963028857,4
1,4799,3,963098389,4
1,4754,5,963184713,4
1,4750,5,963191116,4
1,4759,2,963196620,4
1,4746,4,963245092,4
1,4745,4,963249922,4
1,4784,5,963250136,4
1,4748,5,963275629,4
1,4731,3,963337552,4
1,4729,4,963350989,4
1,4725,5,963375128,4
1,4732,4,963407045,4
1,5397,1,963416113,4
1,4718,5,963429354,4
1,5401,4,963434384,4
1,4715,5,963445885,4
1,4711,4,963491004,4
1,4708,4,963517435,4
1,4704,4,963533593,4
1,4705,4,963534698,4
1,4701,5,963545455,4
1,4695,2,963597447,4
1,4687,5,963623211,4
1,4736,3,963630538,4
1,4681,1,963681962,4
1,4858,4,963746718,4
1,4673,4,963762065,4
1,4671,5,963794641,4
1,4669,3,963802631,4
1,4666,5,963843949,4
1,4659,5,963876378,4
1,4739,5,963877568,4
1,4656,4,963895109,4
1,4655,5,963900459,4
1,4650,4,963963107,4
1,4647,1,963965074,4
1,4658,5,963966666,4
1,4643,4,963998178,4
1,4638,4,964020448,4
1,4637,3,964026538,4
1,4635,4,964034339,4
1,4633,3,964036615,4
1,4631,3,964040271,4
1,4626,2,964117136,4
1,5978,5,964183661,4
1,4606,3,964200622,4
1,4599,4,964211621,4
1,4601,4,964212136,4
1,4598,5,964216873,4
1,4596,4,964223392,4
1,4591,5,964304729,4
1,4607,5,964307412,4
1,4589,5,964312482,4
1,4588,5,964315595,4
1,4585,4,964323561,4
1,5137,5,964337708,4
1,4581,4,964379232,4
1,4861,5,964405772,4
1,4578,4,964448649,4
1,4572,5,964462212,4
1,4571,5,964468158,4
1,4562,4,964495456,4
1,4561,5,964497430,4
1,4553,5,964554681,4
1,5277,4,964555701,4
1,4556,4,964628215,4
1,4595,5,964653457,4
1,4546,4,964656523,4
1,4543,5,964672149,4
1,4541,4,964673565,4
1,4540,4,964674385,4
1,4538,2,964707961,4
1,4536,3,964718371,4
1,4535,4,964719374,4
1,5276,4,964730241,4
1,4533,2,964731786,4
1,4530,4,964741606,4
1,4524,5,964812445,4
1,4560,3,964813020,4
1,5571,3,964816797,4
1,4522,4,964826416,4
1,4518,5,964844256,4
1,4517,4,964862489,4
1,5140,4,964874825,4
1,4512,5,964979370,4
1,4510,5,964979459,4
1,4506,5,964981763,4
1,4507,4,964982703,4
1,4513,4,964984377,4
1,4489,5,965011269,4
1,4482,5,965018387,4
1,4509,5,965018485,4
1,4480,4,965025342,4
1,4523,4,965059261,4
1,4641,5,965059846,4
1,4473,4,965063468,4
1,4470,5,965066846,4
1,4456,5,965077903,4
1,4451,3,965087135,4
1,4452,5,965087529,4
1,4448,4,965087920,4
1,4449,5,965088294,4
1,4444,5,965089115,4
1,4446,4,965091874,4
1,4443,1,965095720,4
1,4458,4,965096620,4
1,4502,4,965097256,4
1,4438,4,965097646,4
1,4436,5,965097783,4
1,4437,4,965100438,4
1,4427,5,965103513,4
1,4430,4,965104379,4
1,4425,4,965107371,4
1,4409,5,965152931,4
1,4408,5,965155144,4
1,4531,3,965155368,4
1,4407,4,965155382,4
1,4399,4,965159532,4
1,4395,3,965159784,4
1,4390,4,965164304,4
1,4389,5,965164577,4
1,4386,5,965168404,4
1,4384,4,965172161,4
1,4379,4,965175536,4
1,4375,4,965178174,4
1,4387,4,965178501,4
1,4363,5,965184019,4
1,4361,5,965186682,4
1,4360,3,965187347,4
1,4356,3,965190848,4
1,4352,5,965192626,4
1,4347,4,965217856,4
1,4343,4,965224445,4
1,4346,3,965228653,4
1,4342,4,965230756,4
1,4344,5,965234317,4
1,4337,3,965237137,4
1,4335,5,965238493,4
1,4329,5,965243218,4
1,4316,4,965255163,4
1,4315,5,965257790,4
1,4312,5,965258532,4
1,4305,4,965264727,4
1,4300,3,965267242,4
1,4303,3,965268877,4
1,4299,4,965269536,4
1,4294,4,965274439,4
1,4290,5,965275359,4
1,4286,4,965278384,4
1,4285,4,965279505,4
1,5875,5,965286616,4
1,4275,3,965299387,4
1,4269,5,965302206,4
1,4271,5,965302857,4
1,4265,4,965303835,4
1,4261,5,965305427,4
1,4253,4,965308181,4
1,4251,3,965308286,4
1,4231,5,965311057,4
1,4237,4,965311490,4
1,4234,4,965311661,4
1,4242,4,965312337,4
1,4229,4,965312408,4
1,4233,3,965312721,4
1,4226,5,965313311,4
1,4225,4,965314363,4
1,4224,5,965314487,4
1,4217,4,965316896,4
1,4220,5,965317530,4
1,4206,5,965320968,4
1,4204,5,965322656,4
1,4197,5,965323914,4
1,4215,4,965323951,4
1,4416,4,965325163,4
1,4190,2,965325954,4
1,4194,4,965326884,4
1,4186,3,965328072,4
1,4183,3,965330111,4
1,4179,4,965331158,4
1,4177,5,965331613,4
1,4165,5,965334744,4
1,4167,4,965336888,4
1,4159,5,965336912,4
1,4318,5,965339633,4
1,4153,5,965340868,4
1,4152,3,965341348,4
1,4150,2,965341459,4
1,4149,5,965342252,4
1,4238,3,965343139,4
1,4144,4,965346664,4
1,4137,5,965348107,4
1,4141,5,965349386,4
1,4140,4,965350340,4
1,4133,5,965350794,4
1,4118,5,965361438,4
1,4114,3,965364325,4
1,4112,5,965366809,4
1,4115,4,965369252,4
1,4106,5,965409119,4
1,4104,5,965409796,4
1,4099,4,965416249,4
1,4096,5,965418875,4
1,4093,4,965420706,4
1,4092,5,965420852,4
1,4090,4,965427337,4
1,4089,5,965428947,4
1,4088,4,965430531,4
1,4086,5,965433049,4
1,4085,4,965437842,4
1,4081,5,965440789,4
1,4082,4,965442009,4
1,4079,4,965442917,4
1,4124,3,965443631,4
1,4077,4,965445695,4
1,4592,3,965448162,4
1,4064,5,965479132,4
1,4062,4,965480951,4
1,4060,4,965489170,4
1,4059,3,965489877,4
1,4058,3,965489985,4
1,4055,3,965491680,4
1,4048,5,965500143,4
1,4043,4,965502640,4
1,4041,5,965503201,4
1,4037,3,965506843,4
1,4036,5,965507389,4
1,4191,3,965511305,4
1,4033,5,965512302,4
1,4765,3,965513500,4
1,4023,3,965519457,4
1,4682,5,965521591,4
1,4022,4,965521847,4
1,4021,5,965523244,4
1,4005,5,965559464,4
1,4001,4,965571751,4
1,3999,5,965574537,4
1,3997,5,965579916,4
1,3996,5,965583934,4
1,3994,3,965587095,4
1,3993,2,965588103,4
1,3992,4,965592430,4
1,4016,5,965618971,4
1,3977,4,965644579,4
1,3976,5,965652653,4
1,3974,5,965655249,4
1,3975,5,965663964,4
1,4007,4,965673279,4
1,3958,5,965675164,4
1,3951,4,965677791,4
1,3953,4,965678954,4
1,3963,3,965681770,4
1,3948,4,965682239,4
1,3946,5,965683119,4
1,3943,5,965690979,4
1,3945,4,965695012,4
1,3940,5,965696790,4
1,4122,4,965699772,4
1,3933,5,965701265,4
1,4414,4,965702986,4
1,3930,5,965705343,4
1,3934,4,965705637,4
1,3929,4,965710527,4
1,3921,4,965718659,4
1,4309,4,965722754,4
1,3913,5,965748346,4
1,3912,5,965754321,4
1,3907,5,965758574,4
1,3916,4,965759692,4
1,3904,5,965764843,4
1,4422,5,965788559,4
1,3892,5,965796031,4
1,3890,4,965798694,4
1,3887,4,965806399,4
1,3886,5,965808782,4
1,3885,3,965811652,4
1,3881,3,965826639,4
1,3872,4,965843768,4
1,3871,5,965844013,4
1,4213,4,965846278,4
1,3864,5,965854886,4
1,3868,4,965855312,4
1,3862,5,965855859,4
1,3971,4,965859789,4
1,3935,5,965860867,4
1,3853,5,965873880,4
1,3900,5,965875114,4
1,3848,5,965879765,4
1,3850,4,965880424,4
1,3845,5,965886012,4
1,3843,1,965909176,4
1,3842,4,965911924,4
1,3859,3,965926127,4
1,5707,5,965926481,4
1,3834,5,965928844,4
1,3822,2,965943538,4
1,3819,4,965948691,4
1,3815,4,965952037,4
1,3816,3,965952318,4
1,3823,3,965953200,4
1,3813,5,965954859,4
1,3808,5,965964822,4
1,3804,5,965969770,4
1,3841,2,965996269,4
1,4258,5,966004554,4
1,3799,5,966006217,4
1,3796,4,966014340,4
1,3884,3,966020326,4
1,3784,5,966022806,4
1,4310,4,966026457,4
1,3780,5,966033105,4
1,3777,5,966035096,4
1,3778,4,966036733,4
1,3790,4,966039262,4
1,3775,5,966039701,4
1,3774,3,966041319,4
1,3773,4,966043606,4
1,3770,5,966049075,4
1,3769,5,966057521,4
1,3768,5,966064396,4
1,3766,4,966080969,4
1,3760,5,966093322,4
1,3763,4,966093627,4
1,3759,5,966094413,4
1,3758,3,966095325,4
1,3757,3,966096451,4
1,3755,5,966099039,4
1,3756,5,966103065,4
1,3753,3,966120364,4
1,3752,5,966120933,4
1,3751,5,966128204,4
1,3750,3,966128801,4
1,3749,5,966133515,4
1,3746,3,966137651,4
1,4388,4,966141334,4
1,3743,4,966150607,4
1,3741,4,966159930,4
1,3737,4,966188151,4
1,3735,4,966191607,4
1,4028,1,966198358,4
1,3738,5,966209247,4
1,3726,5,966218125,4
1,3724,5,966220691,4
1,4094,5,966223211,4
1,3721,4,966226250,4
1,3720,4,966251354,4
1,3717,5,966263949,4
1,3716,4,966265821,4
1,3715,5,966266368,4
1,4345,4,966266889,4
1,3713,5,966270379,4
1,3711,5,966271470,4
1,3712,4,966272368,4
1,3710,4,966273722,4
1,3709,5,966275789,4
1,5081,5,966281396,4
1,3705,5,966287951,4
1,3702,4,966290206,4
1,3701,5,966291286,4
1,3696,5,966302466,4
1,3695,4,966303814,4
1,3690,3,966308462,4
1,3689,4,966311142,4
1,3687,5,966318721,4
1,3686,5,966346371,4
1,3683,4,966352670,4
1,3693,3,966355480,4
1,3681,5,966355506,4
1,3675,5,966362337,4
1,3676,5,966363845,4
1,3706,5,966376448,4
1,3669,4,966378706,4
1,3942,1,966381072,4
1,3667,2,966385079,4
1,5210,4,966385502,4
1,3661,4,966432529,4
1,3679,4,966447126,4
1,3652,5,966460512,4
1,3645,3,966468522,4
1,3639,3,966488539,4
1,3622,2,966570162,4
1,3621,2,966577522,4
1,3626,4,966594018,4
1,3617,1,966601615,4
1,3615,3,966602586,4
1,3614,3,966605283,4
1,3691,5,966610338,4
1,3608,5,966612354,4
1,3611,4,966613281,4
1,3609,5,966614873,4
1,4050,5,966620549,4
1,3624,5,966622905,4
1,3600,5,966626234,4
1,3597,5,966629219,4
1,3789,5,966630878,4
1,3596,5,966631370,4
1,3594,5,966634231,4
1,3593,5,966634998,4
1,3592,5,966643231,4
1,3590,5,966653087,4
1,3589,4,966657476,4
1,3579,4,966709467,4
1,3576,5,966718959,4
1,3572,5,966735240,4
1,3573,3,966735326,4
1,3567,4,966751889,4
1,3559,4,966796159,4
1,3558,4,966803469,4
1,3557,5,966805077,4
1,3540,4,966882736,4
1,3601,5,966882903,4
1,3538,5,966883915,4
1,3536,4,966886089,4
1,5343,5,966890616,4
1,3526,5,966903972,4
1,3527,5,966904109,4
1,3521,5,966920461,4
1,3539,4,966928538,4
1,3685,3,966950499,4
1,3513,5,966973908,4
1,3511,4,966978803,4
1,3502,4,966992534,4
1,3501,5,966996544,4
1,3499,5,966996868,4
1,3507,4,966997339,4
1,3498,3,966998528,4
1,3550,3,966999783,4
1,3510,4,967046625,4
1,3490,3,967048386,4
1,3561,3,967059461,4
1,3486,5,967059691,4
1,3515,5,967060931,4
1,3484,4,967063403,4
1,3491,4,967066460,4
1,3483,4,967070958,4
1,3479,3,967089268,4
1,3618,2,967120822,4
1,3792,4,967123169,4
1,3476,4,967128653,4
1,3883,3,967134250,4
1,3470,5,967149657,4
1,3512,3,967152723,4
1,3469,4,967156751,4
1,3465,5,967170089,4
1,3462,4,967175994,4
1,3458,5,967223031,4
1,3453,4,967240699,4
1,3450,3,967243707,4
1,3464,4,967246806,4
1,3447,4,967261679,4
1,3445,4,967279891,4
1,3442,3,967306792,4
1,3437,5,967326085,4
1,3434,3,967336253,4
1,3430,3,967341835,4
1,3423,4,967364570,4
1,3438,5,967389397,4
1,3418,4,967397590,4
1,3416,4,967401237,4
1,3729,5,967407996,4
1,3410,4,967416599,4
1,3433,5,967419171,4
1,3407,2,967422022,4
1,3408,4,967423142,4
1,3403,3,967427541,4
1,3402,3,967433216,4
1,3401,5,967436367,4
1,3509,4,967479759,4
1,3398,4,967480534,4
1,3399,5,967480573,4
1,3414,5,967489652,4
1,3394,5,967491364,4
1,3533,3,967502996,4
1,3389,4,967511960,4
1,3415,5,967517979,4
1,3387,4,967525661,4
1,3967,4,967551059,4
1,3391,4,967569710,4
1,3382,4,967571087,4
1,3370,4,967608294,4
1,3365,4,967663335,4
1,3371,5,967665744,4
1,3363,3,967670887,4
1,3362,4,967672386,4
1,3380,4,967673541,4
1,3356,5,967699881,4
1,3349,3,967749316,4
1,3411,3,967757354,4
1,3346,5,967774440,4
1,3345,4,967775712,4
1,3344,5,967777141,4
1,3378,5,967821689,4
1,3336,3,967854883,4
1,3329,4,967865557,4
1,3327,4,967871901,4
1,5458,4,967881554,4
1,3315,4,967941504,4
1,4367,4,967945853,4
1,3314,4,967946666,4
1,3313,4,967955025,4
1,3312,4,967955675,4
1,3311,3,967958138,4
1,3309,4,967966819,4
1,3308,5,967977259,4
1,3306,5,968001326,4
1,3292,4,968100869,4
1,3285,5,968116068,4
1,3353,5,968127537,4
1,3280,2,968168236,4
1,3281,4,968169707,4
1,3518,4,968171180,4
1,3276,4,968184306,4
1,3454,5,968188903,4
1,3270,4,968197826,4
1,3269,5,968199143,4
1,3272,5,968203850,4
1,3277,5,968208695,4
1,3569,3,968211958,4
1,3301,2,968215498,4
1,3297,3,968223209,4
1,3261,5,968252500,4
1,3260,5,968256093,4
1,3265,4,968260490,4
1,3267,4,968263833,4
1,3259,4,968271757,4
1,3254,5,968281594,4
1,3262,4,968294802,4
1,3249,3,968296758,4
1,3240,4,968350235,4
1,3236,3,968358821,4
1,3237,4,968359642,4
1,3232,4,968385224,4
1,3230,5,968390653,4
1,3226,4,968436164,4
1,3216,4,968460615,4
1,3219,4,968474051,4
1,3213,5,968518147,4
1,3320,4,968523982,4
1,3840,5,968549132,4
1,3208,4,968552833,4
1,3207,3,968555453,4
1,3206,3,968559994,4
1,3205,5,968563309,4
1,3519,4,968601796,4
1,3199,3,968631836,4
1,3195,3,968641752,4
1,3190,3,968650558,4
1,3227,4,968682427,4
1,3185,5,968700656,4
1,3412,4,968725413,4
1,3182,2,968779770,4
1,3217,4,968784242,4
1,3177,5,968786114,4
1,3180,3,968788868,4
1,3174,5,968789743,4
1,3170,4,968806330,4
1,3167,5,968818279,4
1,3163,5,968867718,4
1,3161,5,968870625,4
1,3160,4,968877395,4
1,3158,4,968883838,4
1,3157,4,968884950,4
1,3155,4,968897524,4
1,3154,5,968904326,4
1,3151,5,968920178,4
1,3147,5,968964771,4
1,3146,3,968964836,4
1,3145,4,968975888,4
1,3138,5,969050515,4
1,5193,5,969062190,4
1,3253,4,969237060,4
1,3130,4,969249945,4
1,3118,4,969404264,4
1,3113,4,969466395,4
1,3110,3,969486642,4
1,3108,3,969498856,4
1,3101,4,969577531,4
1,3098,3,969596305,4
1,3503,4,969651609,4
1,3095,5,969652850,4
1,3090,4,969660551,4
1,3087,5,969738110,4
1,4579,5,969750910,4
1,3081,5,969801904,4
1,3077,5,969831439,4
1,3189,3,969862370,4
1,3075,4,969898542,4
1,3073,4,969931899,4
1,3067,4,969995872,4
1,3066,3,969998951,4
1,3065,4,970001943,4
1,3056,4,970125637,4
1,3857,5,970150562,4
1,3051,4,970179852,4
1,3048,4,970183549,4
1,3036,3,970268071,4
1,3033,4,970290222,4
1,3032,5,970345591,4
1,5949,3,970348455,4
1,4790,4,970349515,4
1,3031,4,970355174,4
1,3028,4,970440865,4
1,3026,2,970461364,4
1,3025,5,970461469,4
1,5620,4,970502261,4
1,3018,5,970506329,4
1,3017,3,970507231,4
1,3012,3,970510754,4
1,3007,5,970541258,4
1,3006,5,970542648,4
1,3057,3,970592981,4
1,3004,4,970605035,4
1,3002,5,970614190,4
1,3054,4,970615592,4
1,3001,4,970616579,4
1,2999,5,970620881,4
1,2995,4,970696738,4
1,2994,4,970706107,4
1,3650,4,970773934,4
1,2989,5,970774804,4
1,2987,4,970795538,4
1,2985,4,970883360,4
1,3196,4,970939946,4
1,2972,5,971063896,4
1,2970,4,971098108,4
1,2968,5,971107728,4
1,2966,5,971121087,4
1,3599,4,971124294,4
1,2967,3,971128767,4
1,2955,4,971204594,4
1,2951,4,971216031,4
1,2950,4,971221061,4
1,2941,5,971351417,4
1,2939,5,971412396,4
1,2938,5,971450755,4
1,2933,3,971487005,4
1,2934,4,971493741,4
1,2931,5,971505491,4
1,2928,4,971553420,4
1,2926,3,971572888,4
1,2924,5,971592588,4
1,2913,4,971768987,4
1,2979,5,971805798,4
1,2907,3,971818809,4
1,2905,4,971839737,4
1,2903,4,971854335,4
1,2902,5,971859551,4
1,2909,5,971881913,4
1,2900,3,971904246,4
1,2895,5,971986382,4
1,2889,3,972055240,4
1,2896,4,972056089,4
1,2888,2,972057552,4
1,4116,4,972099743,4
1,4260,4,972110302,4
1,2887,5,972153242,4
1,2885,5,972185562,4
1,2878,4,972360106,4
1,2874,4,972413190,4
1,2996,5,972416116,4
1,2872,4,972417073,4
1,2863,3,972502052,4
1,2862,5,972503773,4
1,2853,5,972506722,4
1,2849,4,972509670,4
1,2848,5,972514103,4
